Set,Primary,Alignment,MEID,Artist,Rarity,Precise,NameEN,NameDU,NameSP,NameFN,NameFR,NameGR,NameIT,NameJP,ImageName,Text,Skill,MPs,Mind,Direct,General,Prowess,Body,Corruption,Home,Unique,Secondary,Race,RWMPs,Site,Path,Region,RPath,Playable,GoldRing,GreaterItem,MajorItem,MinorItem,Information,Palantiri,Scroll,Hoard,Gear,Non,Haven,Stage,Strikes,code,codeFR,codeGR,codeSP,codeJP,Specific,fullCode,gccgAlign,gccgSet,normalizedtitle,DCpath,dreamcard,released,erratum,ice_errata,RType_Short,RType_Long,png_path,Northern Waste,Eriador,Wilderland,Mirkwood,Greater Gondor,Gondor,Mordor,Sundering Seas,Great Central Plains,Sun-lands,Harnendor,Bellakar,Sirayn,Bay of Ormal,Uttersouth,Ardor,Dominion of the Seven
METW,Character,Hero,TW485,DONE CARD,Promo,P,Fatty Bolger,Fatty Bolger,Gordo Bolger,(Fatty Bolger),Gros Bolger,Dick Bolger,(Fatty Bolger),debuchiyanboruziya,metw_fattybolger.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All his corruption checks are modified by +1. He can tap to cancel a strike against another Hobbit in his company.  ""Fatty Bolger had not been idle. As soon as he saw the dark shapes creep from the garden, he knew the he must run for it, or perish.""-LotRI  Home Site: Bag End ",Scout,1,3.0,0.0,-,1.0,8.0,-1.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,debuchiyanboruziya,-,Fatty Bolger (TW),-,(TW),fatty bolger,Promo/FattyBolger.jpg,0.0,1.0,1.0,-,[-],-,metw_fattybolger.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW038,DONE CARD,Uncommon,U,Fili,Fili,Fili,Fili,Fili,Fili,Fili,huiri,metw_fili.jpg,"Unique. +1 prowess against Orcs. -1 to all of his corruption checks. -1 to influence checks against factions.  ""'...but Fili is the youngest and still has the best sight,' said Thorin. 'Come here Fili, and see if you can see the boat Mr. Baggins is talking about...'""-Hob  Home Site: Blue Mountain Dwarf-hold ",Warrior Scout,-,2.0,0.0,-,2.0,8.0,1.0,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,huiri,-,Fili (TW),-,(TW),fili,Wizards/Fili.jpg,0.0,1.0,0.0,-,[-],-,metw_fili.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW039,DONE CARD,Common,CB1,Forlong,Forlong,Forlong,Forlong,Forlong,Forlong,Forlong,huorurongu,metw_forlong.jpg,"Unique. -1 to all of his corruption checks. -1 to influence checks against factions.  ""Leading the line there came walking a big thick-limbed horse, and on it sat a man of wide shoulders and huge girth, but old and grey-bearded, yet mail-clad and black-helmed and bearing a long heavy spear.""-LotRV  Home Site: Minas Tirith ",Warrior,-,1.0,0.0,-,3.0,7.0,1.0,Minas Tirith ,unique,character,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,huorurongu,-,Forlong (TW),-,(TW),forlong,Wizards/Forlong.jpg,0.0,1.0,0.0,-,[-],-,metw_forlong.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW040,DONE CARD,Rare,R,Frodo,Frodo,Frodo,Frodo,Frodo,Frodo,Frodo,hurodo,metw_frodo.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All of his corruption checks are modified by +4. -2 Marshaling points if eliminated.  ""'I will take the Ring,' he said, 'though I do not know the way.'""-LotRII  Home Site: Bag End ",Scout Diplomat,2,5.0,1.0,-,1.0,9.0,-4.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,hurodo,-,Frodo (TW),-,(TW),frodo,Wizards/Frodo.jpg,0.0,1.0,0.0,-,[-],-,metw_frodo.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW041,DONE CARD,Rare,R,Galadriel,Galadriel,Galadriel,Galadriel,Galadriel,Galadriel,Galadriel,garadorieru,metw_galadriel.jpg,"Unique. When Galadriel is at Lorien, her controlling player may keep one more card than normal in his hand. -3 Marshaling points if eliminated.  ""Tall and white and fair...and beautiful beyond enduring, terrible, and worshipful.""-LotRII  Home Site: Lorien ",Scout Sage Diplomat,3,9.0,4.0,-,3.0,10.0,-,Lorien ,unique,character,Noldo Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,garadorieru,-,Galadriel (TW),-,(TW),galadriel,Wizards/Galadriel.jpg,0.0,1.0,0.0,-,[-],-,metw_galadriel.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW042,DONE CARD,Rare,R,Galva,Galva,Galva,Galva,Galva,Galva,Galva,garuvua,metw_galva.jpg,"Unique. +2 direct influence against the Men of Dorwinion faction. Against Nazgul, +6 to her prowess, and his body is halved (round up).  ""Like the best vintages...she was rich in nature and complex in character.""-Kuduk Lore  Home Site: Shrel-Kain ",Scout Sage Diplomat,1,4.0,1.0,-,0.0,9.0,-,Shrel-Kain ,unique,character,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,garuvua,-,Galva (TW),-,(TW),galva,Wizards/Galva.jpg,0.0,1.0,0.0,-,[-],-,metw_galva.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW043,DONE CARD,Uncommon,U,Gamling the Old,Gamling the Old,Gamelin el Viejo,Gamling Vanha,Gamelin le Vieux,Der alte Gamling,Gamling il Vecchio,giyamuringuLao Ren ,metw_gamlingtheold.jpg,"Unique.  ""'Maybe, we have a thousand to fight on foot... But most of them have seen too many winters, as I have, or too few, as my son's son here.'""-LotRIII  Home Site: Edoras ",Warrior,-,2.0,1.0,-,3.0,7.0,-,Edoras ,unique,character,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,giyamuringuLao Ren ,-,Gamling the Old (TW),-,(TW),gamling the old,Wizards/GamlingtheOld.jpg,0.0,1.0,0.0,-,[-],-,metw_gamlingtheold.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW002,DONE CARD,Fixed,F2,Gandalf,Gandalf,Gandalf,Gandalf,Gandalf,Gandalf,Gandalf,gandaruhu,metw_gandalf.jpg,"Unique. All of his corruption checks are modified by +1. Can tap to ""test"" a gold ring.  ""In his aged face under great snowy brows his eyes were set like coals that could leap suddenly into fire.""-LotRII  Home Site: Any Haven ",Warrior Scout Sage Diplomat Spell,-,-,10.0,20.0,6.0,9.0,-1.0,Any Haven ,unique,Avatar,Wizard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,gandaruhu,-,Gandalf [H] (TW),[H],(TW),gandalf,Wizards/Gandalf.jpg,0.0,1.0,0.0,-,[-],-,metw_gandalf.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW044,DONE CARD,Uncommon,U,Ghan-buri-Ghan,Ghan-buri-Ghan,Ghan-buri-Ghan,Ghan-buri-Ghan,Ghan-buri-Ghan,Ghan-buri-Ghan,Ghan-buri-Ghan,gan=buri=gan,metw_ghanburighan.jpg,"Unique. +2 direct influence against Wose factions.  ""...before them on the ground sat a strange squat shape of a man, gnarled as an old stone, and the hairs of his scanty beard straggled on his lumpy chin like dry moss.""-LotRV  Home Site: Druadan Forest ",Scout Ranger,2,5.0,2.0,-,2.0,9.0,-,Druadan Forest ,unique,character,Wose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,gan=buri=gan,-,Ghan-buri-Ghan (TW),-,(TW),ghan-buri-ghan,Wizards/GhanburiGhan.jpg,0.0,1.0,1.0,-,[-],-,metw_ghanburighan.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW045,DONE CARD,Fixed,F1,Gildor Inglorion,Gildor Inglorion,Gildor Inglorion,Gildor Inglorion,Gildor Inglorion,Gildor Inglorion,Gildor Inglorion,girudoruingurorion,metw_gildoringlorion.jpg,"Unique. +2 prowess against Orcs.  ""'I am...Gildor Inglorion of the House of Finrod. We are Exiles, and most of our kindred have long ago departed and we too are now only tarrying here a while, ere we return over the Great Sea.'""-LotRI  Home Site: Rivendell ",Warrior Ranger,1,4.0,0.0,-,5.0,7.0,-,Rivendell ,unique,character,Noldo Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,girudoruingurorion,-,Gildor Inglorion (TW),-,(TW),gildor inglorion,Wizards/GildorInglorion.jpg,0.0,1.0,0.0,-,[-],-,metw_gildoringlorion.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW046,DONE CARD,Fixed,F1,Gimli,Gimli,Gimli,Gimli,Gimli,Gimli,Gimli,gimuri,metw_gimli.jpg,"Unique. +2 direct influence against Iron Hill Dwarves faction, +2 prowess against Orcs. +1 direct influence against Elves and Elf factions.  ""Gimli...wore openly a short of steel-rings, for dwarves make light of burdens...""-LotRII  Home Site: Iron Hill Dwarf-hold ",Warrior Diplomat,2,6.0,2.0,-,5.0,8.0,-,Iron Hill Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,gimuri,-,Gimli (TW),-,(TW),gimli,Wizards/Gimli.jpg,0.0,1.0,0.0,-,[-],-,metw_gimli.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW047,DONE CARD,Uncommon,U,Gloin,Gloin,Gloin,Gloin,Gloin,Gloin,Gloin,guroin,metw_gloin.jpg,"Unique. +2 direct influence against Blue Mountain Dwarves faction, +1 prowess against Orcs. +1 direct influence against Dwarves and Dwarf factions.  ""His beard, very long and forked, was white...and around his neck hung a chain...""-LotRII  Home Site: Blue Mountain Dwarf-hold ",Warrior Diplomat,2,5.0,2.0,-,5.0,7.0,-,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,guroin,-,Gloin (TW),-,(TW),gloin,Wizards/Gloin.jpg,0.0,1.0,0.0,-,[-],-,metw_gloin.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW048,DONE CARD,Fixed,F1,Glorfindel II,Glorfindel II,Glorfindel II,Glorfindel II,Glorfindel II,Glorfindel II,Glorfindel II,guroruhuinderuEr Shi ,metw_glorfindelii.jpg,"Unique. +1 direct influence against Elves.  ""Glorfindel was tall and straight; his hair was of shining gold, his face fair and young and fearless and full of joy; his eyes were bright and keen, and his voice like music; on his brow sat wisdom, and in his hand was strength.""-LotRII  Home Site: Rivendell ",Warrior Sage,3,8.0,2.0,-,8.0,9.0,-,Rivendell ,unique,character,Noldo Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,guroruhuinderuEr Shi ,-,Glorfindel II (TW),-,(TW),glorfindel ii,Wizards/GlorfindelII.jpg,0.0,1.0,0.0,-,[-],-,metw_glorfindelii.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW049,DONE CARD,Uncommon,U,Halbarad,Halbarad,Halbarad,Halbarad,Halbarad,Halbarad,Halbarad,harubarado,metw_halbarad.jpg,"Unique. +2 direct influence against the Hillmen faction.  ""'Halbarad Dunadan, Ranger of the North I am,' cried the man. 'We seek one Aragorn son of Arathorn, and we heard that he was in Rohan.'""-LotRV  Home Site: Cameth Brin ",Sage Diplomat,-,1.0,1.0,-,0.0,5.0,-,Cameth Brin ,unique,character,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,harubarado,-,Halbarad (TW),-,(TW),halbarad,Wizards/Halbarad.jpg,0.0,1.0,0.0,-,[-],-,metw_halbarad.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW050,DONE CARD,Rare,R,Haldalam,Haldalam,Haldalam,Haldalam,Haldalam,Haldalam,Haldalam,harudaramu,metw_haldalam.jpg,"Unique. +4 direct influence against the Easterlings faction.  ""...he passed out of the knowledge of Men of the West, and went alone far into the East and deep into the South, exploring the hearts of Men, both evil and good, and uncovering the plots and devices of Sauron.""-LotR  Home Site: Shrel-Kain ",Warrior Diplomat,2,5.0,1.0,-,4.0,9.0,-,Shrel-Kain ,unique,character,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,harudaramu,-,Haldalam (TW),-,(TW),haldalam,Wizards/Haldalam.jpg,0.0,1.0,0.0,-,[-],-,metw_haldalam.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW051,DONE CARD,Uncommon,U,Haldir,Haldir,Haldir,Haldir,Haldir,Haldir,Haldir,harudeia,metw_haldir.jpg,"Unique. -1 to all of his corruption checks. -1 to influence checks against factions.  ""'...there are some of us still who go abroad for the gathering of news and the watching of our enemies, and they speak the languages of other lands. I am one. Haldir is my name.'""-LotRII  Home Site: Lorien ",Warrior,1,3.0,0.0,-,4.0,8.0,1.0,Lorien ,unique,character,Nando Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,harudeia,-,Haldir (TW),-,(TW),haldir,Wizards/Haldir.jpg,0.0,1.0,0.0,-,[-],-,metw_haldir.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW052,DONE CARD,Common,CB1,Hama,Hama,Hama,Hama,Hama,Hama,Hama,hama,metw_hama.jpg,"Unique. -1 to all of his corruption checks. -1 to influence checks against factions.  ""...the sun was blazoned upon their green shields... Then one of the guards stepped forward... 'I am Doorward of Theoden,' he said. 'Hama is my name.'""-LotRIII  Home Site: Edoras ",Warrior,-,2.0,0.0,-,4.0,8.0,1.0,Edoras ,unique,character,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,hama,-,Hama (TW),-,(TW),hama,Wizards/Hama.jpg,0.0,1.0,0.0,-,[-],-,metw_hama.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW053,DONE CARD,Uncommon,U,Imrahil,Imrahil,Imrahil,Imrahil,Imrahil,Imrahil,Imrahil,imurahiru,metw_imrahil.jpg,"Unique. +2 direct influence against the Knights of Dol Amroth faction.  ""...Prince of Dol Amroth, kinsman of the Lord, with gilded banners bearing his token of the Ship and the Silver Swan...grey-eyed, dark-haired...""-LotRV  Home Site: Dol Amroth ",Warrior Diplomat,2,6.0,2.0,-,5.0,8.0,-,Dol Amroth ,unique,character,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,imurahiru,-,Imrahil (TW),-,(TW),imrahil,Wizards/Imrahil.jpg,0.0,1.0,0.0,-,[-],-,metw_imrahil.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW054,DONE CARD,Fixed,F2,Kili,Kili,Kili,Kili,Kili,Kili,Kili,kiri,metw_kili.jpg,"Unique. +1 prowess against Orcs. -1 to all of his corruption checks. -1 to influence checks against factions.  ""...they sent Fili and Kili to look for a better shelter. They had very sharp eyes, and being the youngest of the Dwarves by some fifty years they usually got these sorts of jobs...""-Hob  Home Site: Blue Mountain Dwarf-hold ",Warrior Scout,1,3.0,0.0,-,3.0,8.0,1.0,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,kiri,-,Kili (TW),-,(TW),kili,Wizards/Kili.jpg,0.0,1.0,0.0,-,[-],-,metw_kili.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW055,DONE CARD,Uncommon,U,Legolas,Legolas,Legolas,Legolas,Legolas,Legolas,Legolas,regorasu,metw_legolas.jpg,"Unique. +2 direct influence against the Wood-elves faction.  ""Only Legolas still stepped as lightly as ever, his feet hardly seeming to press the grass, leaving no footprint as he passed...""-LotRIII  Home Site: Thranduil's Halls ",Warrior Diplomat,2,6.0,2.0,-,5.0,8.0,-,Thranduil's Halls ,unique,character,Sinda Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,regorasu,-,Legolas (TW),-,(TW),legolas,Wizards/Legolas.jpg,0.0,1.0,0.0,-,[-],-,metw_legolas.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW056,DONE CARD,Uncommon,U,Mablung,Mablung,Mablung,Mablung,Mablung,Mablung,Mablung,maburungu,metw_mablung.jpg,"Unique. +2 direct influence against the Men of Anfalas faction.  ""From such men the Lord Denethor chose his forayers, who crossed the Anduin secretly (how or where, they would not say) to harry the Orcs and other enemies that roamed between the Ephel Duath and the River.""-LotRIV  Home Site: Lond Galen ",Warrior Scout,-,1.0,0.0,-,1.0,6.0,-,Lond Galen ,unique,character,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,maburungu,-,Mablung (TW),-,(TW),mablung,Wizards/Mablung.jpg,0.0,1.0,0.0,-,[-],-,metw_mablung.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW057,DONE CARD,Uncommon,U,Merry,Merry,Merry,Merri,Merry,Merry,Merry,meri,metw_merry.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All of his corruption checks are modified by +2.  ""...suddenly the slow-kindled courage of his race awoke. ...she would not die alone, unaided.""-LotRVI  Home Site: Bag End ",Scout,1,4.0,1.0,-,1.0,9.0,-2.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,meri,-,Merry (TW),-,(TW),merry,Wizards/Merry.jpg,0.0,1.0,0.0,-,[-],-,metw_merry.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW058,DONE CARD,Common,CB1,Nori,Nori,Nori,Nori,Nori,Nori,Nori,nori,metw_nori.jpg,"Unique. +1 prowess against Orcs. -1 to all of his corruption checks. -1 to influence checks against factions.  ""...and Nori, who shared the hobbit's views about regular meals, plenty and often.""-Hob  Home Site: Blue Mountain Dwarf-hold ",Warrior,-,2.0,0.0,-,4.0,7.0,1.0,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,nori,-,Nori (TW),-,(TW),nori,Wizards/Nori.jpg,0.0,1.0,0.0,-,[-],-,metw_nori.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW059,DONE CARD,Uncommon,U,Oin,Oin,Oin,Oin,Oin,Oin,Oin,oin,metw_oin.jpg,"Unique. +1 prowess against Orcs. -1 to all of his corruption checks.  ""Dwarves can make a fire anywhere out of almost anything, wind or no wind; but they could not do it that night, not even Oin and Gloin, who were specially good at it.""-Hob  Home Site: Blue Mountain Dwarf-hold ",Warrior Ranger,1,3.0,0.0,-,3.0,8.0,1.0,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,oin,-,Oin (TW),-,(TW),oin,Wizards/Oin.jpg,0.0,1.0,0.0,-,[-],-,metw_oin.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW060,DONE CARD,Common,CB1,Ori,Ori,Ori,Ori,Ori,Ori,Ori,ori,metw_ori.jpg,"Unique. +1 prowess against Orcs. -1 to all of his corruption checks. -1 to influence checks against factions.  ""...a grey hood, a brown hood, and a white hood were hanging on the pegs, and off they marched with their broad hands stuck in their gold and silver belts...""-Hob  Home Site: Blue Mountain Dwarf-hold ",Warrior,-,1.0,0.0,-,2.0,7.0,1.0,Blue Mountain Dwarf-hold ,unique,character,Longbeard Dwarf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,ori,-,Ori (TW),-,(TW),ori,Wizards/Ori.jpg,0.0,1.0,0.0,-,[-],-,metw_ori.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW061,DONE CARD,Common,CB1,Orophin,Orophin,Orophin,Orophin,Orophin,Orophin,Orophin,orohuin,metw_orophin.jpg,"Unique. -1 to all of his corruption checks. -1 to influence checks against factions.  ""...the woodland folk were altogether noiseless in their movements.""-LotRII  Home Site: Lorien ",Warrior Ranger,-,2.0,0.0,-,2.0,7.0,1.0,Lorien ,unique,character,Nando Elf,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,orohuin,-,Orophin (TW),-,(TW),orophin,Wizards/Orophin.jpg,0.0,1.0,0.0,-,[-],-,metw_orophin.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW003,DONE CARD,Fixed,F2,Pallando,Pallando,Pallando,Pallando,Pallando,Pallando,Pallando,parurando,metw_pallando.jpg,"Unique. His controlling player may keep one more card than normal in his hand. Opponent must discard his cards face up.  ""They came therefore in the shape of Men, though they were never young and aged only slowly...""-LotR  Home Site: Grey Havens ",Warrior Ranger Sage Diplomat Spell,-,-,10.0,20.0,6.0,9.0,-,Grey Havens ,unique,Avatar,Wizard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,parurando,-,Pallando [H] (TW),[H],(TW),pallando,Wizards/Pallando.jpg,0.0,1.0,0.0,-,[-],-,metw_pallando.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW062,DONE CARD,Fixed,F1,Peath,Peath,Peath,Peath,Peath,Peath,Peath,peasu,metw_peath.jpg,"Unique. +4 direct influence against the Dunlending faction. Against Nazgul, +5 to her prowess, his body is halved (round up).  ""...a Dunlending conjurer...given to strange beliefs; yet she was comely, wise and fair...possessed by a proud untameable spirit.""-Kuduk Lore  Home Site: Dunnish Clan-hold ",Ranger Diplomat,1,4.0,1.0,-,4.0,7.0,-,Dunnish Clan-hold ,unique,character,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,peasu,-,Peath (TW),-,(TW),peath,Wizards/Peath.jpg,0.0,1.0,0.0,-,[-],-,metw_peath.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW063,DONE CARD,Uncommon,U,Pippin,Pippin,Pippin,Pippin,Pippin,Pippin,Pipino,pipin,metw_pippin.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All of his corruption checks are modified by +2.  ""...then there came a faint glow...and it held his eyes, so that now he could be look away.""-LotRIII  Home Site: Bag End ",Scout,1,4.0,1.0,-,1.0,9.0,-2.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,pipin,-,Pippin (TW),-,(TW),pippin,Wizards/Pippin.jpg,0.0,1.0,0.0,-,[-],-,metw_pippin.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW004,DONE CARD,Fixed,F2,Radagast,Radagast,Radagast,Radagast,Radagast,Radagast,Radagast,radagasuto,metw_radagast.jpg,"Unique. If his company moves to a new site during the movement/hazard phase, he may draw 1 additional card for each Wilderness [w] region in his company's site path. +1 to all of his corruption checks.  ""'...a worthy wizard...has much lore of herbs and beasts...'""-LotRII  Home Site: Rhosgobel ",Warrior Scout Ranger Diplomat Spell,-,-,10.0,20.0,6.0,9.0,-1.0,Rhosgobel ,unique,Avatar,Wizard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,radagasuto,-,Radagast [H] (TW),[H],(TW),radagast,Wizards/Radagast.jpg,0.0,1.0,0.0,-,[-],-,metw_radagast.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW064,DONE CARD,Fixed,F2,Robin Smallburrow,Robin Smallburrow,Robin Madriguera,Tikli Kolonala,Robin Petitterrier,Rudi Kleinbau,Robin Tanabuca,Xiao Xue Jia nokomadori,metw_robinsmallburrow.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All of his corruption checks are modified by +2.  ""'...I went for a Shirrif... Gave me a chance of walking round the country and seeing folk, and hearing the news...'""-LotRVI  Home Site: Bag End ",Scout,1,3.0,0.0,-,1.0,9.0,-2.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Xiao Xue Jia nokomadori,-,Robin Smallburrow (TW),-,(TW),robin smallburrow,Wizards/RobinSmallburrow.jpg,0.0,1.0,0.0,-,[-],-,metw_robinsmallburrow.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW065,DONE CARD,Uncommon,U,Sam Gamgee,Sam Gamgee,Sam Gamyi,Sam Gamgi,Sam Gamgee,Sam Gamdschie,Sam Gamgee,samugiyamuzi,metw_samgamgee.jpg,"Unique. Unless he is one of the starting characters, he may only be brought into play at his home site. All of his corruption checks are modified by +3.  ""'I'll get there if I leave everything but my bones behind...And I'll carry Mr. Frodo up myself...'"" -LotRVI  Home Site: Bag End ",Scout Ranger,1,4.0,0.0,-,1.0,9.0,-3.0,Bag End ,unique,character,Hobbit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,samugiyamuzi,-,Sam Gamgee (TW),-,(TW),sam gamgee,Wizards/SamGamgee.jpg,0.0,1.0,0.0,-,[-],-,metw_samgamgee.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Character,Hero,TW005,DONE CARD,Fixed,F2,Saruman,Saruman,Saruman,Saruman,Saruman,Saruman,Saruman,saruman,metw_saruman.jpg,"Unique. May tap to use a Palantir. At the beginning of each of his end-of-turn phases, he may tap to take one ""spell"" card from his discard pile and return it to his hand.  ""His face was long, with a high forehead, he had deep darkling eyes, hard to fathom...""-LotRIII  Home Site: Isengard ",Scout Ranger Sage Diplomat Spell,-,-,10.0,20.0,6.0,9.0,-,Isengard ,unique,Avatar,Wizard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,saruman,-,Saruman [H] (TW),[H],(TW),saruman,Wizards/Saruman.jpg,0.0,1.0,0.0,-,[-],-,metw_saruman.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
